0	1056.18823242	705.531967163
1	1057.01669922	696.509814453
2	1058.69475098	684.528405762
3	1059.56196289	669.434667969
4	1060.37001953	655.766125488
5	1060.5	650.875
9	1064.38232422	582.5
10	1064.16247559	572.967565918
11	1064.50927734	559.263366699
12	1065.34138184	545.524133301
13	1066.30415039	530.82310791
14	1066.47685547	518.3
15	1066.89626465	504.290246582
16	1067.88728027	489.931817627
17	1069.34768066	474.215881348
18	1070.29230957	460.715386963
19	1071.37492676	447.24954834
20	1072.30493164	433.710375977
21	1073.0	421.7
22	1073.5	403.7
23	1074.1	389.9
24	1074.88745117	375.297058105
25	1075.8	360.3
26	1076.40246582	348.568634033
27	1076.48852539	333.695080566
28	1076.5	316.5
29	1076.65410156	301.911474609
30	1078.1166748	286.175
31	1074.62714844	272.942047119
32	1064.03615723	271.4
33	1053.47998047	273.6
34	1036.2	274.2
35	1021.6	274.2
36	1007.3	273.275
37	992.8	271.4
38	979.833911133	270.8
39	964.014282227	269.5
40	948.5	269.0
41	932.5	268.5
42	917.4	267.8
43	902.4	266.3
44	891.23371582	265.995684814
45	873.319995117	265.5
46	858.5	264.3
47	842.864709473	263.4
48	826.643859863	263.950878906
49	811.4	265.2
50	798.147058105	266.1
51	784.788232422	267.5
52	763.920898438	269.468341064
53	752.7	275.5
54	747.101477051	283.084619141
55	740.71875	297.6296875
56	738.510632324	309.189782715
57	736.627282715	324.330444336
58	735.751965332	339.77086792
59	734.958825684	355.405883789
60	734.580322266	374.463421631
61	735.122644043	390.413208008
62	735.987902832	402.847131348
63	736.371044922	418.474865723
64	735.877709961	436.33001709
65	736.562194824	452.162927246
66	737.360131836	465.388568115
67	738.363769531	480.684057617
68	738.486669922	495.4
69	738.723547363	509.348101807
70	739.753759766	527.26751709
71	740.533557129	540.181469727
72	741.311181641	555.110925293
73	742.3	570.1
74	743.640185547	585.037792969
75	745.738330078	601.603833008
76	747.878320313	614.085498047
77	750.629541016	628.377709961
78	753.866894531	642.628137207
79	757.329602051	656.534277344
80	765.668823242	668.029882812
81	773.561523438	674.880236816
82	785.5703125	684.949414062
83	795.448632813	690.354089355
84	809.271508789	692.785266113
85	823.941186523	694.6
86	838.5	695.4
87	851.4375	696.157141113
88	866.750073242	695.437207031
89	881.977783203	696.1
90	897.337255859	695.977783203
91	911.837658691	695.510375977
92	925.506726074	693.254064941
93	937.841601563	691.577966309
94	951.697143555	688.031921387
95	965.538085938	685.0
96	977.249206543	673.822216797
97	985.137805176	665.19128418
98	994.62578125	654.743505859
99	1000.77767334	646.185327148
100	1005.14229736	634.61451416
101	1007.28265381	621.566394043
102	1009.35947266	606.6921875
103	1010.12802734	592.75604248
104	1010.90900879	578.445019531
105	1011.50308838	566.53067627
106	1012.58621826	551.191394043
107	1012.88823242	537.0
108	1013.94545898	523.2
109	1015.22602539	508.545202637
110	1015.70806885	493.015283203
111	1015.57202148	479.896209717
112	1016.08876953	466.095507812
113	1016.01838379	451.333728027
114	1015.74785156	437.353613281
115	1016.16934204	431.35484314
116	1013.90527344	402.179679871
117	1013.92470703	395.9
118	1012.8333374	381.9
119	1011.52667236	363.5
120	1009.94000244	348.0
121	1007.4388916	333.161108398
122	1006.5	326.75
123	979.966674805	314.5
124	972.308752441	314.9
125	957.841186523	315.5
126	943.864709473	314.7
127	928.80625	313.8
128	913.90456543	313.728570557
129	897.923535156	313.9
130	883.22989502	313.74262085
131	871.088623047	313.8
132	851.923547363	314.4
133	837.805883789	317.3
134	823.307214355	319.511322021
135	808.263720703	319.819470215
136	795.1	324.1
137	788.158825684	336.805883789
138	788.398144531	355.323291016
139	788.586291504	369.929437256
140	788.717773438	385.093334961
141	788.816369629	400.228424072
142	788.890246582	412.335601807
143	789.254455566	427.767327881
144	790.331835938	445.839477539
145	791.062841797	459.101586914
146	792.188037109	474.890563965
147	792.757727051	490.459753418
148	792.849707031	503.761407471
149	793.897131348	520.824475098
150	794.452490234	537.224206543
151	794.073132324	549.750073242
152	794.498669434	564.538708496
153	794.4	579.7
154	794.851696777	593.498522949
155	796.041357422	608.186328125
156	797.206103516	622.531213379
157	800.076928711	635.823071289
158	805.980822754	647.458312988
159	812.607275391	654.845349121
160	823.615466309	658.828491211
161	838.89230957	661.511108398
162	853.667004395	662.107592773
163	867.858825684	662.3
164	882.038122559	661.764562988
165	897.255834961	661.531750488
166	910.121386719	659.801367187
167	924.205883789	657.077783203
168	937.988232422	655.7
169	952.024377441	654.929418945
170	963.8015625	648.608520508
171	966.738806152	637.378283691
172	964.266540527	624.0875
173	962.341064453	611.016772461
174	960.992993164	596.0046875
175	959.897265625	582.389550781
176	959.091748047	566.589550781
177	958.162304687	552.296984863
178	957.002612305	539.014013672
179	956.374560547	524.77755127
180	955.558813477	510.7
181	954.318322754	495.133325195
182	953.355212402	481.55737915
183	952.95390625	467.225579834
184	952.79543457	455.3777771
185	952.455957031	437.548779297
186	951.9	423.9
187	950.9	409.3
188	949.2	394.483331299
189	945.22244873	380.8125
190	941.554418945	372.548950195
191	932.376855469	365.432354736
192	918.495581055	360.9
193	904.802905273	360.3
194	886.464196777	360.1
195	872.747058105	360.5
196	860.457324219	362.126416016
197	846.442541504	367.151037598
198	837.9	372.4
199	833.064709473	385.5
200	831.688525391	400.109680176
201	831.840563965	414.975860596
202	832.28182373	429.783337402
203	832.956005859	444.935998535
204	832.975	460.575
205	833.287609863	475.581707764
206	834.003857422	489.314898682
207	835.344787598	505.59230957
208	835.765429688	519.021990967
209	836.891748047	532.361547852
210	837.496142578	547.014880371
211	838.524487305	564.600744629
