0	995.564355469	497.803137207
1	1348.1	388.9
2	1338.16408691	388.023297119
3	1325.3	387.5
4	1312.2	386.8
5	1299.4359375	386.673284912
6	1286.44467773	386.317016602
7	1273.9	385.7
8	1260.5111084	385.111108398
9	1247.81552734	384.321990967
10	1234.8	383.8
11	1222.17434082	383.542462158
12	1209.3015625	382.551580811
13	1195.9	382.0
14	1181.6	381.9
15	1168.56574707	380.949316406
16	1155.04489746	380.463262939
17	1142.47341309	380.024047852
18	1129.14477539	379.183581543
19	1117.6	379.0
20	1103.00820312	378.672131348
21	1090.1	378.4
22	1076.5666748	378.433331299
23	1063.2666748	377.533331299
24	1050.1	377.0
25	1037.03032227	375.8
26	1024.26188965	375.21428833
27	1010.4	375.5
28	997.438085937	374.58571167
29	984.064709473	374.432354736
30	970.140002441	373.7
31	956.281481934	373.396295166
32	942.973791504	372.319372559
33	929.59230957	371.923077393
34	916.433337402	371.5
35	902.412731934	371.281817627
36	889.20925293	370.5
37	876.083740234	369.9
38	862.99375	369.4
39	849.09230957	368.076922607
40	835.8	367.8
41	822.2	367.3
42	808.3	366.6
43	795.07142334	366.41428833
44	781.8	366.0
45	768.3	365.3
46	754.7	364.5
47	740.542663574	363.466668701
48	727.36842041	363.425262451
49	715.609570312	363.519610596
50	700.37845459	362.731414795
51	686.158825684	361.376470947
52	673.1	361.6
53	659.17434082	361.168139648
54	645.39230957	360.584613037
55	631.654833984	360.403222656
56	618.561230469	359.979589844
57	604.591564941	359.043371582
58	590.903894043	358.746105957
59	577.313598633	358.610388184
60	564.402270508	358.145922852
61	547.996142578	357.779382324
62	534.658728027	357.617462158
63	520.956396484	357.608270264
64	506.820898437	357.743060303
65	494.040002441	358.420001221
66	480.61428833	357.807141113
67	467.295471191	356.62791748
68	439.540808105	356.257647705
69	421.433178711	367.206109619
70	431.156524658	383.971014404
71	434.25	394.625
72	430.430230713	406.14418335
73	439.1875	423.2875
74	453.735369873	430.700286865
75	465.990997314	431.568109131
76	480.120306396	431.392297363
77	493.667980957	431.68972168
78	507.3	432.2
79	521.003125	432.915625
80	532.502258301	433.438824463
81	548.0	433.9
82	561.290246582	434.273779297
83	575.213049316	434.8
84	588.840002441	435.220001221
85	602.102062988	435.53583374
86	614.666015625	436.276062012
87	629.785351562	436.918994141
88	643.533337402	437.555560303
89	656.639196777	437.335180664
90	669.540246582	437.504418945
91	686.215197754	438.377203369
92	699.590197754	438.864703369
93	712.6	439.016668701
94	726.472143555	439.440740967
95	740.149475098	439.833660889
96	753.915332031	440.108331299
97	767.222216797	440.505255127
98	781.21875	440.76862793
99	794.435229492	441.493444824
100	807.952856445	442.093389893
101	821.508459473	441.996154785
102	835.08026123	442.821051025
103	848.95	443.6
104	862.614489746	443.662384033
105	875.019055176	443.7
106	888.208691406	443.673913574
107	901.537341309	444.6
108	915.086669922	444.7
109	928.677270508	444.991546631
110	941.806665039	445.68571167
111	954.538842773	445.7644104
112	968.333337402	445.62666626
113	981.539050293	446.6
114	994.773327637	446.8
115	1007.87286377	446.9
116	1021.6842041	447.184210205
117	1034.40024414	447.351812744
118	1047.35505371	447.858514404
119	1060.8	448.1
120	1074.40385742	448.44230957
121	1087.92839355	448.548675537
122	1100.89123535	448.779315186
123	1113.6980957	448.392474365
124	1126.83999023	448.440002441
125	1139.71499023	448.515002441
126	1152.44118652	448.827453613
127	1163.84118652	449.427453613
128	1177.2673584	449.523608398
129	1192.7	449.8
130	1203.07460937	449.928466797
131	1215.925	450.2875
132	1228.23640137	450.639105225
133	1241.43530273	450.970587158
134	1254.36154785	451.446154785
135	1269.5	451.8
136	1280.06000977	451.940002441
137	1293.0222168	452.944445801
138	1305.41904297	453.776190186
139	1317.96188965	454.204760742
140	1330.8	454.3
141	1345.6	454.4
142	1359.6	454.3
143	1372.23977051	459.116131592
144	1379.58728027	469.641265869
145	1388.25715332	484.08571167
146	1389.16035156	498.048278809
147	1393.4987793	511.064172363
148	1390.2958252	525.1375
149	1368.42941895	532.470593262
150	1357.9	532.8
151	1341.86552734	532.623339844
152	1331.7	533.146154785
153	1319.1	534.0
154	1306.8666748	534.020507812
155	1294.75947266	533.937927246
156	1282.1	533.72857666
157	1268.46015625	533.628894043
158	1252.1	534.0
159	1242.4	533.3
160	1229.21381836	532.726599121
161	1217.03977051	532.394396973
162	1204.46547852	532.071057129
163	1191.79855957	531.556774902
164	1178.84389648	531.018310547
165	1166.22380371	530.947619629
166	1152.04719238	530.28079834
167	1138.67460938	530.032836914
168	1125.95029297	529.044274902
169	1112.54609375	528.895532227
170	1101.17529297	528.928295898
171	1085.70537109	528.420361328
172	1073.86999512	527.580004883
173	1060.46079102	527.045141602
174	1047.35427246	527.014282227
175	1034.42502441	526.701708984
176	1020.59333496	525.9
177	1007.2595459	525.916015625
178	995.469848633	525.225354004
179	982.273278809	525.365734863
180	968.531079102	524.725341797
181	954.695385742	524.322814941
182	941.386669922	524.1
183	927.109997559	523.45
184	914.871276855	523.083129883
185	901.558325195	523.05
186	888.853869629	521.812670898
187	875.425878906	522.245874023
188	861.934155273	522.304260254
189	847.620861816	522.012902832
190	835.293762207	520.869677734
191	822.32779541	521.219335937
192	808.533093262	520.971398926
193	795.292529297	520.587280273
194	781.721789551	519.727526855
195	768.327770996	519.270837402
196	755.097229004	518.859179688
197	741.835998535	518.9
198	728.443933105	519.067456055
199	714.759765625	518.06574707
200	702.9	518.2
201	687.426000977	517.775
202	675.419995117	517.297595215
203	660.439599609	517.448950195
204	646.594946289	516.86184082
205	634.493286133	516.357519531
