0	1100.27542725	548.115673828
1	1466.46000977	501.9
2	1456.8	502.5
3	1437.21999512	501.742858887
4	1422.37192383	501.687719727
5	1407.37368164	501.647369385
6	1393.2	501.4
7	1417.25163574	500.069403076
8	1443.7	499.0
9	1348.37385254	501.076922607
10	1333.0666748	500.8
11	1318.51999512	500.4
12	1303.77368164	500.247369385
13	1288.11816406	499.790905762
14	1275.11816406	499.890905762
15	1256.6956543	500.126086426
16	1241.07692871	500.269232178
17	1226.27143555	500.035717773
18	1210.94240723	499.606060791
19	1195.2	499.4
20	1180.10571289	499.5
21	1167.27644043	499.547357178
22	1148.65185547	499.569134521
23	1132.73588867	500.023077393
24	1118.84462891	499.79006958
25	1103.4449707	499.668530273
26	1089.00908203	499.745452881
27	1073.28508301	499.683898926
28	1054.67890625	499.458483887
29	1038.95527344	498.771051025
30	1024.82424316	499.265667725
31	1009.05595703	498.004345703
32	994.513244629	498.143707275
33	978.876928711	497.869232178
34	961.703796387	497.368725586
35	945.818078613	497.453631592
36	929.290649414	496.349804688
37	913.441174316	496.6
38	899.81015625	496.1
39	882.204663086	495.764099121
40	863.904284668	496.296795654
41	849.591064453	495.735443115
42	832.990783691	495.154016113
43	816.404980469	494.459002686
44	805.228076172	494.504382324
45	788.947485352	494.317944336
46	768.733410645	494.055999756
47	751.24420166	494.070422363
48	734.7	493.8
49	716.305004883	493.695001221
50	703.497973633	493.988513184
51	683.9	494.0
52	670.19239502	493.507611084
53	650.594970703	493.567657471
54	633.895812988	493.540594482
55	617.26895752	493.578918457
56	603.399169922	493.075708008
57	590.391052246	493.254455566
58	473.052746582	494.15423584
59	380.633093262	494.102069092
60	352.295373535	492.758074951
61	451.333929443	492.0875
62	502.526580811	491.691723633
63	486.2	491.5
64	467.050317383	490.801470947
65	450.129620361	491.010174561
66	440.642004395	494.680761719
67	432.21568807	499.808827718
68	431.3	511.9
69	452.326708984	525.711181641
70	462.205340576	537.672131348
71	455.186657715	550.978173828
72	460.962457275	557.655932617
73	473.11628418	558.739526367
74	489.976904297	559.048937988
75	499.985418701	559.131274414
76	522.12409668	559.453015137
77	537.71817627	559.8
78	552.870080566	560.850817871
79	568.093688965	561.345947266
80	584.222949219	561.431811523
81	594.612536621	561.435546875
82	617.171008301	561.086962891
83	632.996728516	561.066967773
84	648.943725586	560.986962891
85	665.097619629	560.847387695
86	679.454882813	560.803845215
87	693.562573242	561.025537109
88	709.156616211	561.140405273
89	728.047351074	560.907067871
90	744.915771484	560.587683105
91	759.224853516	560.826586914
92	774.896069336	560.699145508
93	788.822717285	561.067932129
94	804.253845215	560.753845215
95	823.188720703	561.489318848
96	836.876293945	561.670690918
97	852.242919922	560.966210938
98	867.6	561.8
99	880.418823242	561.2
100	896.34576416	561.063464355
101	915.823522949	561.2
102	929.047900391	560.928625488
103	944.309436035	561.072558594
104	959.869421387	560.888964844
105	971.165478516	560.888891602
106	991.968579102	561.049829102
107	1007.29907227	560.626745605
108	1020.62800293	560.4
109	1035.32475586	560.355371094
110	1050.2543457	560.742626953
111	1067.17023926	560.742382812
112	1076.55734863	560.525537109
113	1097.53374023	560.233178711
114	1112.59980469	560.085717773
115	1127.67502441	559.969018555
116	1142.21645508	559.78951416
117	1151.81428223	559.82857666
118	1168.6	559.9
119	1186.21428223	559.9
120	1202.81188965	559.966662598
121	1218.3	560.0
122	1232.53125	560.306347656
123	1241.15998535	560.3
124	1261.75517578	560.489660645
125	1273.9	560.6
126	1291.0	560.8
127	1305.75385742	561.020874023
128	1321.0	561.0
129	1332.27585449	561.01862793
130	1347.31220703	560.944592285
131	1365.03913574	561.173571777
132	1379.47143555	560.942858887
133	1393.25	561.0
134	1407.05385742	561.00769043
135	1422.0666748	561.2
136	1433.8	561.4
137	1449.2	561.2
138	1466.5	561.4
139	1482.2	561.959997559
140	1496.63845215	564.715380859
141	1499.5	565.5
144	1504.875	612.625
145	1500.26694336	618.28503418
146	1486.29189453	621.607910156
147	1472.24284668	622.84395752
148	1461.84194336	623.580773926
149	1444.85	624.56427002
150	1431.5	625.8
151	1416.525	625.8
152	1501.0333252	624.5
153	1455.3	624.47142334
154	1373.57192383	624.2265625
155	1355.8	623.7
156	1341.1	623.926672363
157	1326.7	623.5
158	1311.1	623.173327637
159	1296.6	623.1
160	1283.6	623.0
161	1269.03579102	622.821057129
162	1251.0875	621.98416748
163	1236.05454102	621.627270508
164	1220.5	621.5
165	1205.83901367	621.429272461
166	1194.20908203	621.554541016
167	1175.51376953	621.28704834
168	1160.125	621.0
169	1144.82285156	620.669995117
170	1129.55930176	620.734472656
171	1114.39091797	620.6
172	1101.64084473	620.310168457
173	1085.89799805	619.689367676
174	1067.54572754	619.14654541
175	1055.12756348	619.021740723
176	1038.28823242	619.3
177	1022.60213623	618.720458984
178	1009.33879395	618.829418945
179	993.146801758	619.417004395
180	972.9296875	619.548864746
181	958.151464844	619.256518555
182	942.19185791	618.988366699
183	926.111767578	618.9
184	911.518493652	618.371435547
185	895.960424805	618.257177734
186	879.190515137	617.907250977
187	863.39609375	617.386279297
188	847.54161377	617.653625488
189	831.390478516	617.707385254
190	816.558032227	617.689611816
191	799.035522461	617.516748047
192	782.919665527	616.941015625
193	767.14432373	616.912182617
194	750.647705078	616.707373047
195	734.298010254	616.600170898
196	722.738085938	616.433337402
197	703.013293457	616.197900391
198	686.133996582	616.075500488
199	667.942565918	615.629748535
200	651.63458252	615.842529297
201	635.287329102	615.778820801
202	618.672375488	615.733190918
203	605.293493652	615.942858887
204	586.151501465	616.25
205	569.833105469	616.022644043
